left_x(col) left_y(row)	right_x(col) right_y(row)	coefficient
649.701	836.762		528.24	801.108		0.9824
450.726	502.631		330.702	470.091		0.960715
391.937	427.361		281.736	434.015		0.988278
600.42	879.926		479.76	843.92		0.974878
699.595	249.741		576.733	217.37		0.966572
458.745	892.133		340.204	855.565		0.994928
505.814	308.267		384.399	276.599		0.965065
468.723	563.714		348.363	529.097		0.968252
628.535	1013.52		508.253	975.598		0.979753
476.648	384.533		356.053	351.883		0.903624
327.547	844.205		211.261	809.058		0.956365
411.337	1063.5		293.854	1024.75		0.940264
400.412	846.829		283.03	811.66		0.962632
599.866	924.532		479.633	887.62		0.980116
599.958	640.229		478.7	606.656		0.991139
382.237	459.072		262.856	427.2		0.95223
520.601	313.234		399.067	280.923		0.968371
476.456	586.355		356.217	553.352		0.948505
463.299	634.396		343.901	600.762		0.930799
523.732	881.581		402.128	838.534		0.955321
654.927	604.593		533.128	571.116		0.964389
450.283	910.999		331.822	874.371		0.951725
628.488	831.942		507.69	796.318		0.988698
149.987	875.449		37.9001	835.336		0.911505
557.085	870.926		437.526	834.959		0.949383
413.237	975.979		296.074	938.545		0.986134
564.805	538.652		443	505.791		0.987956
262.035	539.497		145.116	507.035		0.946066
289.608	943.275		174.157	906.368		0.96728
564.44	461.753		443.328	429.36		0.983446
450.839	868.263		332.231	832.75		0.903053
349.7	960.453		233.635	923.487		0.967924
507.105	528.421		386.728	495.862		0.967608
568.852	925.242		447.858	888.271		0.965309
329.146	1085.53		213.848	1046		0.979321
391.277	541.398		271.455	508.837		0.963006
257.752	1090.5		143.166	1051.05		0.928647
304.835	849.489		186.416	811.67		0.998606
411.655	1063.78		293.821	1024.6		0.983438
352.016	1052.1		236.259	1014.55		0.987424
350.411	811.86		234.111	776.531		0.900462
320.066	179.805		199.674	149.17		0.984709
242.296	884.54		127.659	848.751		0.957856
532.051	612.559		410.948	579.256		0.939933
449.759	151.595		327.784	119.769		0.9379
449.766	521.044		329.941	488.807		0.931144
233.113	321.416		114.483	291.567		0.948797
252.803	1055.82		138.74	1017.36		0.906239
421.461	785.875		303.211	750.376		0.967568
601.888	899.746		481.686	863.409		0.974868
369.607	279.258		249.432	248.414		0.951225
272.579	969.204		157.559	932.266		0.973325
598.827	870.456		477.912	834.172		0.98781
502.191	1055.23		383.659	1016.25		0.966748
718.696	829.165		596.728	793.457		0.976832
723.113	872.036		600.999	836.061		0.991073
274.023	730.976		156.863	696.468		0.947753
553.418	949.523		432.939	912.497		0.99641
564.887	538.383		443.492	505.475		0.950153
423.903	389.914		303.995	358.174		0.942295
298.683	525.678		179.609	493.479		0.945686
152.736	645.659		37.6299	612.623		0.987581
449.868	590.192		330.416	557.188		0.968032
319.708	1026.26		204.631	988.397		0.974611
136.29	844.786		23.0348	809.513		0.976416
355.634	492.139		236.749	459.748		0.962686
553.418	949.523		432.939	912.497		0.99641
100.099	940.384		264.349	906.012		0.948796
212.355	590.544		95.799	557.847		0.981427
198.628	783.463		84.1161	748.935		0.9268
199.458	206.726		81.3209	176.229		0.953041
179.984	1086.41		67.4864	1047.69		0.913641
189.587	948.311		76.4383	911.263		0.982822
266.891	870.853		151.371	835.306		0.953222
405.791	420.932		285.586	389.741		0.93793
254.903	803.579		137.875	766.435		0.994616
501.976	997.698		381.991	959.761		0.971679
597.087	864.061		476.367	827.633		0.979584
300.266	343.851		181.768	312.857		0.972226
703.142	915.909		581.338	879.464		0.955307
649.52	324.496		518.813	296.731		0.984272
452.687	444.967		332.616	412.865		0.921318
258.609	132.722		127.041	80.7797		0.935912
550.766	1003.39		431.67	965.912		0.979777
324.372	1044.44		208.249	1006.64		0.975963
272.132	228.789		153.068	198.438		0.959991
398.393	910.397		281.604	873.144		0.954925
395.77	935.172		278.396	898.563		0.981613
663.959	800.054		542.481	764.685		0.993522
296.421	141.924		170.133	115.059		0.977809
507.941	1008.16		389.596	969.72		0.957847
698.821	540.392		576.27	507.158		0.904046
534.885	800.304		414.65	765.477		0.979926
374.003	439.104		253.912	407.043		0.987271
327.069	186.921		208.048	156.026		0.990892
320.875	84.2857		164.361	61.8273		0.92151
582.391	925.137		460.96	888.4		0.923406
382.246	149.569		261.036	116.918		0.975267
278.117	733.225		162.081	699.643		0.976541
377.207	947.059		259.387	910.081		0.988035
599.944	905.651		479.516	869.072		0.957275
286.109	864.071		170.797	828.454		0.949172
233.113	321.416		114.483	291.567		0.948797
84.111	898.282		265.381	905.329		0.939242
552.452	562.296		431.655	529.187		0.982037
51.3055	1004.71		430.92	987.595		0.973495
155.238	991.06		590.488	947.822		0.94418
554.871	871.049		433.5	835.297		0.93289
305.711	521.886		186.533	489.385		0.960283
663.828	620.416		541.962	586.626		0.992686
484.588	550.354		364.259	517.348		0.941858
92.8214	549.779		311.468	567.824		0.972954
672.482	1070.14		551.248	1031.43		0.970632
272.341	901.4		585.942	935.399		0.961348
577.665	352.312		455.532	320.075		0.939055
99.695	519.808		72.4137	506.903		0.989123
397.134	54.4451		274.993	22.9548		0.945916
377.207	947.059		259.387	910.081		0.988035
584.619	492.744		463.272	459.871		0.97278
256.835	890.679		140.823	854.838		0.986239
350.801	863.524		231.874	827.582		0.942703
350.461	894.633		231.325	852.665		0.959231
729.355	780.38		607.649	745.375		0.914932
165.349	974.185		52.5886	936.929		0.968788
213.772	804.909		500.538	806.848		0.962095
217.138	465.786		100.165	434.351		0.981268
735.514	869.472		613.305	833.307		0.952344
448.759	861.062		330.009	825.344		0.99583
493.753	842.026		374.551	806.344		0.933019
607.007	821.83		485.95	786.402		0.974045
253.39	737.631		137.275	703.563		0.990136
400.886	846.769		282.849	810.763		0.952063
729.731	914.38		607.456	878.08		0.942174
544.525	849.331		425.092	813.307		0.984406
502.34	446.953		381.509	414.607		0.950358
722.437	1019.95		600.18	982.281		0.976366
591.633	466.087		470.293	433.558		0.961536
671.615	1067.85		550.238	1028.67		0.968828
668.861	877.511		547.31	841.351		0.962549
387.627	454.776		266.733	422.093		0.905162
441.128	376.036		321.061	344.837		0.967487
418.123	1001.87		300.661	964.42		0.938539
636.747	967.978		515.851	930.076		0.981412
350.709	823.809		233.867	789.104		0.958121
490.956	696.935		371.556	662.955		0.953466
377.443	920.221		260.664	883.61		0.988681
620.636	623.202		499.431	589.575		0.989359
411.824	1063.9		294.176	1025.04		0.994182
250.196	502.135		133.413	470.939		0.921873
440.754	746.865		322.066	711.969		0.908983
573.107	745.326		452.459	704.255		0.933049
398.393	910.397		281.604	873.144		0.954925
649.32	589.866		527.69	556.349		0.965498
393.604	949.736		275.382	912.671		0.986546
598.402	1043.59		479.131	1003.15		0.95025
503.161	446.907		382.481	414.687		0.924885
474.85	847.316		355.254	812.238		0.940559
496.683	239.846		375.242	207.76		0.918784
500.404	749.267		379.176	712.11		0.944699
206.402	994.987		556.323	1033.93		0.923862
216.831	926.546		102.69	890.419		0.939026
649.52	324.496		518.813	296.731		0.984272
607.407	642.363		551.374	624.696		0.992606
305.879	541.142		188.69	508.941		0.972365
350.569	292.221		230.797	261.377		0.978625
404.703	788.472		297.913	747.399		0.978627
631.335	875.632		510.359	839.527		0.930497
620.636	623.202		499.431	589.575		0.989359
421.461	785.875		303.211	750.376		0.967568
355.374	471.407		236.216	439.152		0.967671
210.202	589.522		94.4174	557.528		0.916996
