left_x(col) left_y(row)	right_x(col) right_y(row)	coefficient
1849.66	89.8368		4385.67	93.1065		0.962693
4197.15	464.397		2324.89	464.037		0.984724
4534.59	3866.68		2704.71	3861.29		0.989067
3721.97	2521.89		1812.68	2522.03		0.902698
4472.11	3490.12		2576.49	3487.27		0.944466
4638.21	2874.95		2752.14	2874.99		0.983805
3520.62	1516.22		1640.39	1514.34		0.996492
4659.41	448.549		2785.36	447.664		0.942843
917.866	1146.97		4857.36	1152.18		0.981045
4980.23	1845.78		3060.24	1846.04		0.99761
4745	369.63		2873.22	370.056		0.931349
449.078	3454.1		725.977	3461.63		0.946339
4294.16	2573.7		2392.72	2574.35		0.991377
3270.98	1766.43		1376.86	1765.67		0.994312
646.12	1026.63		777.148	1031.66		0.920507
1106.52	2467.61		3268	2448.28		0.972014
3748.49	1309.09		1876.78	1309.16		0.927148
3009.15	3187.51		2297.33	3188.82		0.919035
1815.76	805.23		3219.96	796.559		0.917897
1294.49	1383.95		4596.33	1378.84		0.967802
1538.32	387.57		3438.04	385.821		0.940333
3757.74	2460.64		1555.14	2458.67		0.987912
1598.64	340.573		4381.43	345.922		0.929173
1050.6	4501.38		4430.56	4495.38		0.96968
1893.53	297.228		377.311	302.28		0.990319
703.47	1689.43		3379.04	1681.36		0.91568
2378.06	2243.94		438.348	2243.99		0.976542
879.987	1738.07		4445.92	1733.33		0.901868
3010.12	1745.11		1122.31	1745.67		0.983009
738.576	2775.54		184.88	2776.96		0.96403
3605.1	1035.04		1735.5	1035.09		0.984933
3002.74	2047.04		2265.09	2040.13		0.907945
3816.33	2921.98		1829.83	2922.73		0.978675
1021.68	167.688		4166.05	169.066		0.909186
1773.4	53.4354		78.2105	46.9887		0.929738
4398.73	2947.59		2517.72	2938.99		0.948221
3051.21	2143.19		1146.06	2142.47		0.96901
3202.12	4045.44		878.841	4045.21		0.945695
4949.48	1504.65		3067.06	1504.91		0.911046
4012.61	3925.34		2214.75	3926.04		0.985435
4098.7	1508.31		4903.96	1513.23		0.98385
2379.14	52.6094		519.315	52.4449		0.983774
1815.76	805.23		3219.96	796.559		0.917897
4498.12	4978.02		2205.53	4972.43		0.967813
4432.87	1751.67		3582.71	1758.34		0.951345
4692.25	3269.95		2780.77	3269.82		0.994025
1857.79	287.242		4196.15	284.014		0.922283
1999.79	3610.27		4345.4	3609.99		0.92543
1077.92	422.528		805.622	415.833		0.983389
879.987	1738.07		4445.92	1733.33		0.901868
495.275	2104.03		308.56	2108.61		0.957311
999.331	2960.64		4468.31	2955.57		0.945721
1788.94	137.68		60.6232	130.122		0.954409
1458.78	487.206		1303.5	490.618		0.981587
3592.92	2455.63		1668.2	2455.75		0.933794
3270.98	1766.43		1376.86	1765.67		0.994312
3154.22	1116.63		1286.74	1117.41		0.947804
3556.34	599.385		3616.6	596.7		0.977431
3499.25	1460.32		1615.73	1462.84		0.943938
2204.59	275.829		345.725	274.413		0.970648
1824.69	1867.82		4037.8	1862.35		0.947932
2812.49	4444.04		955.628	4440.83		0.975661
784.567	3921.66		3698.32	3918.89		0.966179
2756.37	1011.91		890.402	1011.49		0.971251
1262.09	3403.07		5119	3408.14		0.960999
800.827	4752		1699.13	4753.69		0.912575
573.088	3670.13		2238.06	3675.41		0.958252
1101.17	1957.72		2536.03	1962.12		0.908256
4483.96	2044.75		2574.78	2045.76		0.991014
3754.04	3583.07		1853.08	3583.11		0.980077
1605.98	1968.26		1943.95	1960.99		0.975406
1368.88	3588.19		4264.39	3585.94		0.970869
759.174	429.545		2546.08	422.939		0.932551
2703.98	4545.01		2747.78	4542.18		0.938463
1842.27	3066.23		2621.75	3059.43		0.972962
1109.49	434.251		1776.87	431.925		0.973083
3343.79	2703.58		3662.76	2697.87		0.946541
487.818	3025.35		263.352	3017.66		0.930584
4169.22	1886.58		3915.44	1884.49		0.997426
1357.92	2216.37		1798.18	2216.33		0.958347
2932.58	884.709		1064.56	884.874		0.983918
3346.55	1305.18		1464.94	1305.06		0.976962
3293.16	4106.24		1480.85	4107.74		0.957872
4416.46	1634.87		2540.3	1634.73		0.975903
4495.58	4467.14		2634.93	4467.15		0.979183
3782.37	1288.48		1910.39	1288.69		0.986276
2300.57	3385.64		3046.47	3393.65		0.91198
3156.06	2909.84		1110.5	2909.59		0.998439
3762.99	1231.95		1893.17	1233.73		0.97802
1350.25	1708.04		2819.28	1715.24		0.936843
3255.27	1797.01		1365.32	1782.81		0.909122
4733.89	1794.4		2831.03	1794.97		0.984806
3497.89	1559.56		1253.77	1554.36		0.977802
4902.68	1617.93		3026.99	1617.68		0.99161
1593.13	3316.09		4106.33	3313.6		0.93705
1793.16	140.029		3377.77	141.412		0.940531
3746.9	3594.95		1846.52	3594.31		0.96913
4699.1	1755.89		1287.43	1748.15		0.911932
4496.74	4979.14		1789.71	4966.32		0.930609
2713.11	1106.06		844.774	1105.34		0.95463
4955.17	2082.5		3033.39	2081.87		0.975338
4358.87	734.263		4446.3	735.666		0.927367
1805.82	125.841		2313.27	123.249		0.925462
48.4	36.8163		3569.44	32.7872		0.922683
